Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
67,73,134.647,123.574,0,4.345,1.751,3.631,8.182,19.567,0.048
67,74,134.540,122.646,0,4.291,1.731,3.561,7.973,18.970,0.025
67,75,134.551,121.544,0,4.367,1.757,3.653,8.246,19.746,0.036
67,76,134.559,120.599,0,4.457,1.721,3.524,7.846,18.568,0.053
67,77,134.561,119.649,0,4.210,1.728,3.555,7.960,18.947,0.021
67,78,134.542,118.677,0,4.337,1.739,3.591,8.065,19.237,0.046
67,79,134.555,117.657,0,4.491,1.720,3.523,7.858,18.637,0.082
67,80,134.506,116.647,0,4.473,1.733,3.568,7.990,19.008,0.086
67,81,134.476,115.723,0,4.331,1.740,3.592,8.060,19.207,0.046
67,82,134.508,114.756,0,4.414,1.728,3.551,7.943,18.882,0.056
67,83,134.463,114.185,0,4.443,1.757,3.654,8.256,19.793,0.103
67,84,134.582,113.224,0,4.247,1.754,3.645,8.227,19.707,0.029
67,85,134.475,111.866,0,4.412,1.734,3.576,8.028,19.156,0.067
67,86,134.557,111.292,0,4.417,1.745,3.612,8.123,19.394,0.085
67,87,134.572,110.354,0,4.483,1.747,3.621,8.155,19.497,0.128
67,88,134.576,109.364,0,4.575,1.742,3.599,8.083,19.280,0.089
67,89,134.610,108.442,0,4.551,1.731,3.562,7.974,18.966,0.080
67,90,134.634,107.472,0,4.466,1.746,3.613,8.120,19.371,0.103
67,91,134.643,106.592,0,4.611,1.714,3.499,7.780,18.404,0.059
67,92,134.574,105.595,0,4.565,1.752,3.636,8.196,19.606,0.114
67,93,134.514,104.608,0,4.600,1.728,3.551,7.939,18.862,0.082
67,94,134.561,103.639,0,4.563,1.725,3.539,7.898,18.736,0.078
67,95,134.497,102.758,0,4.476,1.733,3.566,7.982,18.988,0.084
67,96,134.384,101.782,0,4.525,1.736,3.579,8.024,19.110,0.108
67,97,134.363,100.849,0,4.420,1.724,3.538,7.905,18.782,0.068
67,98,134.212,100.237,0,4.394,1.703,3.459,7.654,18.019,0.046
67,99,133.853,99.333,0,4.337,1.725,3.543,7.921,18.831,0.032
67,100,134.279,98.446,0,4.381,1.736,3.578,8.023,19.113,0.057
67,101,133.780,97.544,0,4.454,1.742,3.600,8.081,19.261,0.080
67,102,134.147,96.591,0,4.173,1.745,3.615,8.137,19.454,0.010
67,103,133.699,95.586,0,4.478,1.734,3.569,7.990,19.004,0.080
67,104,133.618,94.698,0,4.338,1.734,3.573,8.009,19.077,0.035
67,105,133.705,94.195,0,4.176,1.741,3.598,8.078,19.257,0.011
67,106,133.664,93.236,0,4.737,1.726,3.545,7.921,18.808,0.040
67,107,133.676,92.387,0,4.574,1.746,3.615,8.132,19.422,0.113
67,108,133.667,91.455,0,4.472,1.721,3.528,7.876,18.695,0.071
67,109,133.683,90.588,0,4.631,1.726,3.545,7.925,18.836,0.075
67,110,133.655,89.720,0,4.497,1.712,3.498,7.786,18.442,0.064
67,111,133.674,88.721,0,4.479,1.744,3.607,8.106,19.338,0.102
67,112,133.694,88.245,0,4.475,1.741,3.598,8.086,19.298,0.099
67,113,133.709,87.301,0,4.587,1.741,3.595,8.072,19.250,0.109
67,114,133.736,86.417,0,4.617,1.759,3.661,8.274,19.839,0.111
67,115,134.187,85.578,0,4.412,1.720,3.526,7.866,18.662,0.052
67,116,133.750,84.619,0,4.437,1.742,3.598,8.079,19.266,0.070
67,117,134.186,83.809,0,4.391,1.731,3.565,7.992,19.044,0.052
67,118,134.198,83.324,0,4.487,1.724,3.540,7.910,18.798,0.074
67,119,133.767,82.391,0,4.572,1.737,3.581,8.027,19.110,0.095
67,120,134.210,81.619,0,4.552,1.734,3.578,8.033,19.171,0.096
67,121,134.182,80.678,0,4.619,1.728,3.550,7.938,18.864,0.074
67,122,134.265,79.831,0,4.525,1.736,3.588,8.073,19.314,0.096
67,123,134.251,79.340,0,4.418,1.749,3.625,8.159,19.497,0.065
67,124,134.317,78.519,0,4.640,1.750,3.626,8.164,19.516,0.096
67,125,134.313,77.649,0,4.367,1.739,3.593,8.076,19.289,0.050
67,126,134.348,77.228,0,4.662,1.729,3.554,7.950,18.896,0.079
67,127,133.874,76.274,0,4.337,1.734,3.581,8.053,19.255,0.033
68,0,140.141,153.520,0,1.531,1.339,2.220,4.016,7.764,0.014
68,1,140.256,156.848,0,1.571,1.378,2.354,4.405,8.850,0.009
68,2,140.321,159.955,0,1.672,1.348,2.258,4.144,8.164,0.022
68,3,140.499,163.082,0,1.642,1.350,2.280,4.245,8.538,0.020
68,4,140.543,166.456,0,1.621,1.316,2.154,3.853,7.386,0.015
68,5,140.590,169.619,0,1.596,1.345,2.248,4.109,8.057,0.013
68,6,140.641,172.801,0,1.512,1.334,2.210,3.998,7.742,0.016
68,7,140.725,175.904,0,1.389,1.328,2.198,3.979,7.717,0.014
68,8,140.741,178.714,0,1.451,1.330,2.197,3.965,7.666,0.015
68,9,140.590,181.369,0,1.620,1.324,2.189,3.968,7.745,0.023
68,10,140.581,183.596,0,1.572,1.301,2.115,3.763,7.193,0.020
68,11,140.684,185.211,0,1.602,1.312,2.162,3.926,7.716,0.018
68,12,140.703,186.449,0,1.649,1.314,2.163,3.913,7.643,0.024
68,13,140.757,187.479,0,1.822,1.333,2.219,4.059,8.001,0.024
68,14,140.831,188.243,0,1.625,1.333,2.224,4.084,8.102,0.016
68,15,140.785,188.341,0,1.631,1.313,2.171,3.969,7.874,0.015
68,16,140.788,187.622,0,1.765,1.314,2.157,3.880,7.504,0.022
68,17,140.774,186.205,0,1.610,1.325,2.212,4.087,8.209,0.011
68,18,140.681,184.077,0,1.606,1.339,2.244,4.140,8.235,0.017
68,19,140.693,182.105,0,1.562,1.352,2.282,4.240,8.493,0.017
68,20,140.916,179.976,0,1.626,1.411,2.487,4.840,10.171,0.009
68,21,141.295,178.062,0,1.614,1.357,2.300,4.288,8.627,0.009
68,22,141.617,175.791,0,1.655,1.304,2.115,3.740,7.073,0.017
68,23,141.775,173.922,0,1.647,1.366,2.362,4.541,9.503,0.012
68,24,142.013,172.137,0,1.664,1.387,2.412,4.641,9.666,0.006
68,25,142.195,170.731,0,1.754,1.364,2.318,4.338,8.756,0.011
68,26,142.379,169.608,0,1.718,1.320,2.166,3.889,7.483,0.010
68,27,142.427,168.486,0,1.808,1.361,2.289,4.206,8.268,0.014
68,28,142.355,167.492,0,1.771,1.320,2.159,3.846,7.313,0.009
68,29,142.449,166.673,0,1.604,1.287,2.066,3.619,6.787,0.015
68,30,142.395,165.794,0,1.731,1.324,2.177,3.906,7.499,0.010
68,31,142.375,164.961,0,1.704,1.353,2.295,4.298,8.703,0.013
68,32,142.286,163.957,0,1.701,1.376,2.371,4.511,9.292,0.015
68,33,142.082,163.206,0,1.822,1.354,2.284,4.235,8.461,0.020
68,34,142.041,162.377,0,1.830,1.353,2.301,4.331,8.838,0.013
68,35,142.031,161.491,0,1.630,1.350,2.285,4.265,8.612,0.016
68,36,141.986,160.611,0,1.749,1.385,2.412,4.668,9.832,0.012
68,37,141.815,159.759,0,1.854,1.336,2.228,4.072,8.001,0.023
68,38,141.758,158.978,0,1.683,1.355,2.312,4.372,8.974,0.020
68,39,141.741,158.034,0,1.705,1.340,2.264,4.238,8.616,0.025
68,40,141.738,157.028,0,1.685,1.365,2.337,4.427,9.087,0.022
68,41,141.858,156.067,0,1.737,1.367,2.350,4.478,9.257,0.020
68,42,141.992,154.936,0,1.717,1.406,2.478,4.836,10.220,0.011
68,43,142.191,153.840,0,1.830,1.387,2.375,4.445,8.906,0.010
68,44,142.229,152.720,0,1.706,1.335,2.209,3.985,7.686,0.015
68,45,142.489,151.614,0,1.832,1.324,2.169,3.871,7.372,0.018
68,46,142.520,150.417,0,1.821,1.306,2.123,3.768,7.159,0.020
68,47,142.789,149.313,0,1.646,1.321,2.184,3.972,7.804,0.023
68,48,143.061,147.993,0,1.756,1.421,2.551,5.103,11.094,0.009
68,49,143.204,146.956,0,1.769,1.396,2.416,4.596,9.404,0.012
68,50,143.295,145.835,0,1.705,1.375,2.337,4.342,8.638,0.021
68,51,143.347,144.656,0,1.772,1.347,2.245,4.087,7.959,0.017
68,52,143.361,143.617,0,1.851,1.331,2.192,3.928,7.509,0.020
68,53,143.422,142.577,0,1.741,1.320,2.172,3.917,7.586,0.015
68,54,143.279,141.658,0,1.691,1.345,2.241,4.078,7.939,0.016
68,55,143.328,140.682,0,1.784,1.360,2.284,4.182,8.177,0.013
68,56,143.140,139.715,0,1.802,1.379,2.356,4.417,8.896,0.021
68,57,142.897,138.846,0,1.770,1.360,2.314,4.334,8.757,0.020
68,58,142.897,138.109,0,1.735,1.349,2.299,4.354,8.977,0.010
68,59,142.574,137.149,0,1.717,1.305,2.131,3.819,7.372,0.012
68,60,142.525,136.174,0,1.907,1.326,2.189,3.959,7.693,0.026
68,61,142.531,135.419,0,1.848,1.301,2.109,3.732,7.079,0.015
68,62,142.448,134.512,0,1.851,1.327,2.184,3.923,7.541,0.015
68,63,142.496,133.516,0,1.725,1.315,2.149,3.835,7.327,0.022
68,64,142.482,132.440,0,1.786,1.312,2.145,3.835,7.359,0.021
68,65,142.420,131.463,0,1.908,1.304,2.121,3.776,7.217,0.021
68,66,142.508,130.546,0,1.884,1.284,2.057,3.595,6.730,0.016
68,67,142.445,129.532,0,1.836,1.296,2.092,3.682,6.935,0.014
68,68,142.586,128.536,0,1.778,1.291,2.085,3.685,7.003,0.017
68,69,142.567,127.516,0,1.942,1.351,2.261,4.131,8.080,0.016
68,70,142.625,126.587,0,1.775,1.314,2.143,3.812,7.252,0.015
68,71,142.623,125.419,0,1.836,1.327,2.201,4.014,7.899,0.015
68,72,142.583,124.422,0,1.861,1.332,2.216,4.052,7.991,0.019
68,73,142.649,123.592,0,1.790,1.292,2.083,3.671,6.936,0.023
68,74,142.508,122.534,0,1.720,1.321,2.171,3.901,7.518,0.009
68,75,142.669,121.543,0,1.717,1.301,2.113,3.752,7.152,0.019
68,76,142.432,120.428,0,1.919,1.300,2.101,3.705,6.988,0.023
68,77,142.410,119.509,0,1.776,1.321,2.180,3.946,7.696,0.026
68,78,142.458,118.670,0,1.696,1.294,2.088,3.679,6.948,0.013
68,79,142.456,117.573,0,1.663,1.270,2.017,3.495,6.498,0.018
68,80,142.445,116.632,0,1.745,1.327,2.193,3.968,7.706,0.018
68,81,142.351,115.711,0,1.892,1.321,2.164,3.860,7.351,0.017
68,82,142.420,114.695,0,1.751,1.297,2.098,3.707,7.020,0.016
68,83,142.496,113.856,0,1.756,1.319,2.159,3.847,7.321,0.015
68,84,142.476,112.880,0,1.773,1.341,2.226,4.027,7.782,0.016
68,85,142.493,111.922,0,1.859,1.329,2.190,3.931,7.529,0.012
68,86,142.541,111.073,0,1.845,1.326,2.195,3.982,7.767,0.013
68,87,142.522,110.134,0,1.738,1.300,2.111,3.754,7.176,0.014
68,88,142.567,109.248,0,1.816,1.317,2.162,3.884,7.488,0.024
68,89,142.584,108.166,0,1.800,1.314,2.162,3.916,7.655,0.015
68,90,142.494,107.364,0,1.815,1.300,2.110,3.749,7.159,0.017
68,91,142.532,106.427,0,1.962,1.300,2.101,3.703,6.982,0.014
68,92,142.550,105.362,0,1.823,1.289,2.081,3.682,7.011,0.020
68,93,142.628,104.510,0,1.805,1.325,2.185,3.938,7.610,0.022
68,94,142.453,103.566,0,2.027,1.315,2.149,3.835,7.330,0.021
68,95,142.494,102.728,0,1.930,1.314,2.144,3.813,7.249,0.016
68,96,142.484,101.819,0,1.839,1.348,2.251,4.105,8.007,0.013
68,97,142.287,100.906,0,1.986,1.369,2.321,4.306,8.563,0.013
68,98,141.438,99.392,0,2.618,1.465,2.662,5.341,11.575,0.017
68,99,142.087,99.257,0,1.870,1.345,2.269,4.225,8.519,0.016
68,100,141.994,98.261,0,1.855,1.371,2.354,4.462,9.147,0.018
68,101,141.885,97.304,0,1.787,1.353,2.291,4.280,8.645,0.019
68,102,141.915,96.450,0,1.863,1.347,2.269,4.216,8.472,0.015
68,103,141.844,95.549,0,1.900,1.335,2.232,4.114,8.209,0.013
68,104,141.708,94.831,0,1.884,1.329,2.194,3.951,7.604,0.022
68,105,141.600,93.991,0,1.807,1.360,2.310,4.316,8.690,0.010
68,106,141.664,92.958,0,1.872,1.366,2.320,4.320,8.647,0.012
68,107,141.697,92.152,0,1.926,1.337,2.235,4.115,8.183,0.018
68,108,141.661,91.338,0,1.835,1.333,2.220,4.060,8.005,0.012
68,109,141.666,90.511,0,1.862,1.329,2.211,4.051,8.024,0.013
68,110,141.724,89.612,0,1.880,1.320,2.172,3.912,7.566,0.021
68,111,141.854,88.616,0,1.910,1.343,2.250,4.138,8.189,0.017
68,112,141.811,87.979,0,2.086,1.398,2.451,4.753,9.974,0.016
68,113,141.865,87.175,0,1.958,1.366,2.338,4.416,9.019,0.017
68,114,141.907,86.318,0,1.852,1.356,2.313,4.380,9.021,0.017
68,115,141.992,85.379,0,1.929,1.364,2.332,4.415,9.061,0.017
68,116,141.920,84.638,0,1.979,1.403,2.454,4.748,9.942,0.008
68,117,141.903,83.809,0,1.842,1.378,2.378,4.532,9.339,0.011
68,118,141.930,83.029,0,2.002,1.397,2.449,4.755,9.996,0.010
68,119,141.885,82.358,0,1.875,1.316,2.174,3.955,7.773,0.015
68,120,141.888,81.477,0,1.910,1.352,2.293,4.300,8.753,0.015
68,121,141.996,80.661,0,2.037,1.400,2.453,4.759,10.008,0.008
68,122,141.979,79.827,0,1.879,1.392,2.427,4.676,9.734,0.009
68,123,141.993,79.191,0,2.006,1.389,2.427,4.712,9.947,0.012
68,124,142.132,78.484,0,2.027,1.339,2.233,4.079,8.018,0.021
68,125,142.058,77.676,0,1.797,1.340,2.246,4.150,8.303,0.018
68,126,142.269,76.943,0,1.777,1.338,2.223,4.035,7.848,0.014
68,127,142.365,76.309,0,1.815,1.294,2.092,3.702,7.037,0.023
69,0,149.842,153.722,0,2.535,1.538,2.876,5.886,12.899,0.011
69,1,150.106,157.079,0,2.480,1.538,2.917,6.107,13.780,0.011
69,2,150.210,160.265,0,2.485,1.541,2.902,6.006,13.349,0.012
69,3,150.215,163.518,0,2.684,1.513,2.800,5.684,12.381,0.020
69,4,150.269,166.616,0,2.475,1.540,2.890,5.949,13.129,0.010
69,5,150.356,170.015,0,2.601,1.555,2.968,6.246,14.142,0.014
69,6,150.485,173.118,0,2.427,1.516,2.829,5.819,12.889,0.012
69,7,150.397,176.144,0,2.384,1.539,2.906,6.041,13.511,0.010
69,8,150.407,178.960,0,2.534,1.537,2.909,6.071,13.642,0.016
69,9,150.455,181.650,0,2.490,1.512,2.791,5.644,12.244,0.018
69,10,150.482,183.966,0,2.525,1.549,2.956,6.223,14.105,0.019
69,11,150.460,185.590,0,2.529,1.525,2.835,5.773,12.597,0.018
69,12,150.510,186.761,0,2.568,1.537,2.882,5.924,13.063,0.016
69,13,150.507,187.831,0,2.777,1.540,2.892,5.954,13.148,0.016
69,14,150.644,188.546,0,2.774,1.513,2.790,5.635,12.199,0.019
69,15,150.564,188.768,0,2.770,1.526,2.841,5.800,12.707,0.016
69,16,150.666,188.044,0,2.487,1.513,2.828,5.836,12.992,0.012
69,17,150.562,186.504,0,2.667,1.477,2.666,5.262,11.127,0.026
69,18,153.302,192.331,0,3.566,1.653,3.269,7.040,16.143,0.036
69,19,153.342,190.266,0,3.460,1.648,3.255,7.008,16.075,0.042
69,20,153.469,187.944,0,3.366,1.662,3.319,7.240,16.851,0.027
69,21,153.743,186.187,0,3.406,1.683,3.385,7.412,17.274,0.016
69,22,153.867,184.153,0,3.389,1.671,3.354,7.354,17.204,0.023
69,23,154.457,182.298,0,3.533,1.678,3.363,7.338,17.040,0.024
69,24,154.583,180.488,0,3.600,1.660,3.291,7.103,16.314,0.037
69,25,154.624,178.943,0,3.533,1.652,3.280,7.115,16.469,0.021
69,26,154.685,177.669,0,3.730,1.633,3.197,6.827,15.539,0.036
69,27,155.097,176.597,0,3.706,1.646,3.259,7.044,16.246,0.037
69,28,151.078,182.293,0,2.079,1.403,2.455,4.749,9.953,0.016
69,29,151.078,181.301,0,2.007,1.431,2.549,5.033,10.779,0.008
69,30,151.054,180.482,0,2.025,1.386,2.408,4.644,9.756,0.017
69,31,150.795,179.598,0,2.118,1.379,2.371,4.503,9.266,0.017
69,32,150.813,178.701,0,2.062,1.412,2.489,4.859,10.287,0.010
69,33,148.971,187.559,0,2.677,1.792,3.809,8.801,21.566,0.076
69,35,151.583,184.622,0,3.190,1.891,4.162,9.875,24.690,0.005
69,37,141.647,191.361,0,1.102,1.060,1.426,2.069,3.233,0.007
69,38,141.561,190.549,0,1.089,1.034,1.352,1.884,2.800,0.007
69,39,141.510,189.575,0,1.023,1.017,1.315,1.808,2.650,0.007
69,40,141.380,188.632,0,1.117,1.064,1.439,2.100,3.304,0.011
69,41,141.530,187.545,0,1.133,1.040,1.366,1.914,2.865,0.008
69,42,141.701,186.562,0,1.068,1.064,1.440,2.104,3.313,0.013
69,43,141.849,185.470,0,0.995,1.069,1.466,2.182,3.523,0.005
69,44,142.004,184.266,0,1.012,1.156,1.728,2.842,5.073,0.011
69,45,142.298,183.207,0,1.081,1.097,1.539,2.353,3.903,0.016
69,46,142.530,181.998,0,1.122,1.158,1.723,2.813,4.978,0.012
69,48,143.132,179.742,0,1.093,1.145,1.691,2.740,4.817,0.014
69,49,143.329,178.659,0,1.055,1.063,1.446,2.131,3.401,0.010
69,50,143.463,177.399,0,0.990,1.030,1.343,1.868,2.777,0.006
70,0,81.747,154.331,0,3.145,1.519,2.807,5.672,12.260,0.022
70,1,81.777,157.514,0,3.114,1.509,2.765,5.526,11.787,0.011
70,2,81.892,160.711,0,2.970,1.552,2.926,6.042,13.361,0.028
70,3,82.078,163.833,0,3.140,1.549,2.940,6.138,13.779,0.030
70,4,82.108,167.223,0,3.111,1.545,2.909,6.009,13.312,0.023
70,5,82.101,170.374,0,3.031,1.554,2.948,6.152,13.797,0.029
70,6,82.181,173.653,0,3.081,1.530,2.849,5.811,12.695,0.035
70,7,82.326,176.699,0,3.199,1.552,2.915,5.983,13.119,0.046
70,8,82.282,179.678,0,3.134,1.526,2.832,5.748,12.492,0.025
70,9,82.194,182.397,0,3.038,1.518,2.806,5.675,12.284,0.020
70,10,82.027,184.511,0,3.044,1.531,2.865,5.890,12.998,0.027
70,11,81.794,186.341,0,3.302,1.551,2.914,5.986,13.146,0.048
70,12,81.790,187.334,0,3.337,1.546,2.889,5.888,12.805,0.042
70,13,81.762,188.182,0,3.310,1.564,2.961,6.127,13.550,0.039
70,14,82.025,188.750,0,3.208,1.564,2.985,6.259,14.083,0.024
70,15,81.843,188.787,0,3.280,1.577,3.016,6.315,14.154,0.034
70,16,81.868,188.193,0,3.205,1.563,2.969,6.174,13.747,0.034
70,17,81.803,186.651,0,3.191,1.537,2.874,5.882,12.889,0.025
70,18,81.674,184.665,0,3.221,1.552,2.912,5.962,13.030,0.039
70,19,81.664,182.552,0,3.097,1.508,2.759,5.508,11.741,0.019
70,20,81.879,180.264,0,3.177,1.569,2.982,6.199,13.780,0.044
70,21,82.378,178.187,0,3.174,1.557,2.942,6.085,13.473,0.033
70,22,82.722,175.797,0,3.248,1.547,2.912,6.009,13.293,0.033
70,23,83.180,174.241,0,3.177,1.545,2.910,6.014,13.333,0.031
70,24,83.432,172.650,0,3.125,1.546,2.887,5.878,12.776,0.024
70,25,83.735,171.320,0,3.394,1.522,2.808,5.653,12.151,0.021
70,26,83.902,170.420,0,3.279,1.546,2.905,5.974,13.155,0.024
70,27,84.182,169.496,0,3.372,1.536,2.865,5.842,12.735,0.020
70,28,84.295,168.651,0,3.292,1.533,2.849,5.786,12.561,0.018
70,29,84.351,167.858,0,3.423,1.561,2.956,6.132,13.619,0.027
70,30,84.291,167.143,0,3.324,1.547,2.912,6.009,13.283,0.017
70,31,84.244,166.378,0,3.418,1.536,2.863,5.839,12.738,0.033
70,32,84.071,165.435,0,3.270,1.572,2.992,6.231,13.880,0.026
70,33,83.757,164.512,0,3.264,1.517,2.792,5.602,12.002,0.017
70,34,83.663,163.550,0,3.374,1.500,2.732,5.430,11.525,0.011
70,35,83.461,162.661,0,3.381,1.507,2.756,5.499,11.720,0.017
70,36,83.361,161.752,0,3.321,1.547,2.899,5.935,12.989,0.025
70,37,83.146,160.803,0,3.218,1.555,2.948,6.134,13.696,0.023
70,38,83.095,160.113,0,3.269,1.573,3.012,6.333,14.277,0.029
70,39,83.060,159.086,0,3.353,1.562,2.984,6.267,14.140,0.024
70,40,83.063,158.140,0,3.270,1.561,2.975,6.232,14.020,0.025
70,41,83.155,156.854,0,3.260,1.571,3.005,6.306,14.197,0.015
70,42,83.215,155.811,0,3.357,1.550,2.925,6.051,13.423,0.018
70,43,83.492,154.884,0,3.363,1.531,2.853,5.824,12.743,0.020
70,44,83.590,153.802,0,3.248,1.526,2.829,5.736,12.438,0.025
70,45,83.841,152.698,0,3.300,1.556,2.942,6.092,13.513,0.024
70,46,84.137,151.716,0,3.237,1.541,2.890,5.946,13.114,0.032
70,47,84.411,150.700,0,3.263,1.507,2.760,5.519,11.801,0.021
70,48,84.495,149.596,0,3.294,1.503,2.740,5.450,11.575,0.013
70,49,84.757,148.501,0,3.243,1.532,2.842,5.752,12.429,0.023
70,50,84.789,147.479,0,3.352,1.527,2.831,5.740,12.450,0.024
70,51,84.933,146.402,0,3.084,1.540,2.886,5.921,13.007,0.034
70,52,84.872,145.384,0,3.157,1.553,2.926,6.027,13.283,0.025
70,53,85.030,144.232,0,3.258,1.557,2.951,6.136,13.682,0.025
70,54,84.742,143.293,0,3.290,1.520,2.806,5.661,12.212,0.014
70,55,84.712,142.296,0,3.366,1.528,2.835,5.751,12.479,0.020
70,56,84.575,141.282,0,3.334,1.523,2.810,5.655,12.146,0.014
70,57,84.432,140.305,0,3.386,1.536,2.852,5.777,12.482,0.018
70,58,84.322,139.360,0,3.374,1.538,2.857,5.788,12.501,0.019
70,59,84.130,138.427,0,3.607,1.537,2.865,5.839,12.721,0.034
70,60,83.936,137.525,0,3.511,1.539,2.886,5.932,13.064,0.037
70,61,83.869,136.482,0,3.519,1.540,2.882,5.898,12.915,0.029
70,62,83.756,135.618,0,3.531,1.539,2.870,5.849,12.750,0.023
70,63,83.870,134.656,0,3.428,1.544,2.895,5.942,13.057,0.030
70,64,83.862,133.719,0,3.453,1.548,2.909,5.987,13.190,0.031
70,65,83.878,132.690,0,3.505,1.553,2.931,6.059,13.417,0.027
70,66,84.059,131.763,0,3.464,1.553,2.945,6.141,13.752,0.023
70,67,83.921,130.784,0,3.418,1.580,3.032,6.380,14.385,0.035
70,68,84.129,129.777,0,3.387,1.539,2.890,5.964,13.212,0.019
70,69,84.128,128.749,0,3.452,1.549,2.923,6.053,13.444,0.021
70,70,84.197,127.753,0,3.394,1.555,2.938,6.085,13.508,0.028
70,71,84.205,126.779,0,3.500,1.538,2.880,5.911,13.004,0.030
70,72,84.238,125.788,0,3.406,1.542,2.890,5.933,13.048,0.025
70,73,84.151,124.777,0,3.369,1.554,2.935,6.078,13.488,0.028
70,74,84.177,123.696,0,3.518,1.530,2.853,5.836,12.805,0.029
70,75,84.156,122.725,0,3.348,1.543,2.896,5.962,13.157,0.030
70,76,84.112,121.626,0,3.306,1.563,2.966,6.169,13.742,0.034
70,77,83.939,120.641,0,3.360,1.568,2.989,6.248,13.998,0.031
70,78,84.059,119.652,0,3.314,1.554,2.943,6.117,13.637,0.020
70,79,83.895,118.741,0,3.478,1.555,2.947,6.126,13.653,0.036
70,80,83.889,117.707,0,3.381,1.541,2.887,5.918,12.988,0.021
70,81,83.844,116.708,0,3.452,1.552,2.926,6.039,13.349,0.026
70,82,83.831,115.701,0,3.448,1.548,2.911,5.993,13.216,0.024
70,83,84.047,114.703,0,3.380,1.561,2.971,6.207,13.907,0.025
70,84,84.022,113.803,0,3.292,1.573,3.014,6.345,14.328,0.015
70,85,83.906,112.790,0,3.410,1.566,2.984,6.240,13.996,0.024
70,86,83.920,111.916,0,3.433,1.565,2.991,6.282,14.175,0.027
70,87,83.896,110.935,0,3.432,1.575,3.024,6.384,14.468,0.026
70,88,84.081,110.215,0,3.559,1.560,2.967,6.196,13.883,0.044
70,89,84.058,109.305,0,3.527,1.577,3.016,6.324,14.202,0.042
70,90,84.060,108.322,0,3.399,1.550,2.922,6.044,13.399,0.024
70,91,84.073,107.395,0,3.454,1.545,2.906,5.989,13.227,0.032
70,92,83.972,106.498,0,3.447,1.551,2.927,6.052,13.403,0.032
70,93,84.071,105.495,0,3.439,1.555,2.937,6.071,13.438,0.032
70,94,84.070,104.564,0,3.527,1.550,2.922,6.034,13.350,0.024
70,95,83.916,103.699,0,3.503,1.568,2.990,6.252,14.012,0.024
70,96,84.044,102.811,0,3.504,1.554,2.950,6.157,13.803,0.026
70,97,83.809,102.050,0,3.432,1.572,3.010,6.327,14.262,0.028
70,98,83.731,101.053,0,3.395,1.556,2.952,6.144,13.718,0.020
70,99,83.664,99.928,0,3.488,1.549,2.918,6.026,13.338,0.021
70,100,83.616,99.219,0,3.464,1.532,2.849,5.788,12.579,0.024
70,101,83.523,98.194,0,3.189,1.500,2.746,5.500,11.795,0.022
70,102,83.429,97.310,0,3.444,1.546,2.886,5.873,12.744,0.024
70,103,83.360,96.369,0,3.400,1.516,2.788,5.592,11.973,0.017
70,104,83.570,95.473,0,4.099,1.434,2.503,4.747,9.569,0.006
70,105,83.317,94.661,0,3.491,1.515,2.785,5.590,11.986,0.016
70,106,83.356,93.861,0,3.595,1.537,2.875,5.892,12.945,0.023
70,107,83.274,93.083,0,3.398,1.551,2.928,6.063,13.454,0.027
70,108,83.290,92.149,0,3.648,1.533,2.861,5.850,12.817,0.022
70,109,83.292,91.322,0,3.723,1.531,2.848,5.789,12.590,0.021
70,110,83.274,90.570,0,3.751,1.508,2.763,5.523,11.795,0.017
70,111,83.335,89.687,0,3.539,1.511,2.769,5.535,11.816,0.012
70,112,83.321,88.720,0,3.599,1.531,2.845,5.778,12.552,0.019
70,113,83.436,87.882,0,3.604,1.554,2.932,6.054,13.386,0.032
70,114,83.399,87.160,0,3.467,1.543,2.888,5.909,12.933,0.019
70,115,83.359,86.306,0,3.626,1.518,2.803,5.656,12.207,0.016
70,116,83.427,85.445,0,3.675,1.519,2.788,5.572,11.873,0.024
70,117,83.444,84.538,0,3.588,1.501,2.727,5.396,11.382,0.014
70,118,83.420,83.790,0,3.548,1.528,2.835,5.748,12.465,0.027
70,119,83.458,83.088,0,3.583,1.538,2.879,5.899,12.944,0.022
70,120,83.471,82.291,0,3.580,1.522,2.812,5.671,12.219,0.019
70,121,83.480,81.468,0,3.605,1.508,2.749,5.451,11.506,0.013
70,122,83.511,80.657,0,3.596,1.517,2.791,5.605,12.026,0.016
70,123,83.501,79.900,0,3.463,1.550,2.917,6.014,13.277,0.014
70,124,83.601,79.217,0,3.524,1.532,2.837,5.732,12.353,0.023
70,125,83.630,78.519,0,3.472,1.506,2.741,5.431,11.459,0.015
70,126,83.679,77.751,0,3.508,1.543,2.888,5.907,12.920,0.027
70,127,83.703,77.151,0,3.384,1.557,2.937,6.062,13.382,0.030
71,0,89.773,154.693,0,2.928,1.503,2.751,5.510,11.810,0.021
71,1,89.828,157.914,0,2.840,1.557,2.961,6.184,13.861,0.027
71,2,89.894,161.127,0,2.848,1.577,3.036,6.430,14.626,0.021
71,3,90.149,164.383,0,2.867,1.552,2.921,6.005,13.191,0.024
71,4,90.247,167.555,0,2.948,1.544,2.894,5.928,12.981,0.025
71,5,90.306,170.842,0,2.987,1.569,2.980,6.192,13.753,0.031
71,6,90.394,174.063,0,2.842,1.560,2.965,6.182,13.820,0.020
71,7,90.553,177.177,0,2.669,1.513,2.790,5.627,12.145,0.018
